,m,l,P,r,T,rho,epsilon,adiabatic temperature gradient,actual temperature gradient,radiative
0,0.0,0.0001,15.123065534868514,0.0001,1.011645735589068,14.94897373937187,9.255223532316792,0.4,0.4,False
1,0.0005005005005005005,0.004658026165460115,14.936533048998113,0.02002296485544512,1.0066768225650944,14.837465921723133,9.00938416700569,0.4,0.38838981575319625,True
2,0.001001001001001001,0.009130716757247779,14.827476196567684,0.025250096418695692,1.003834860218014,14.770832120083412,8.869222488128718,0.4,0.38389370018473945,True
3,0.0015015015015015015,0.013540054493194419,14.73630550826322,0.028926116679761704,1.0014671268128785,14.714717152185326,8.753322123960139,0.4,0.3819952162410047,True
4,0.002002002002002002,0.017895038349085644,14.655161381398289,0.03185900106756193,0.9993604992481708,14.664539365347657,8.650996528825969,0.4,0.3807854289304566,True
5,0.0025025025025025025,0.02220122997200752,14.580777176900956,0.034340635458814404,0.9974283468047278,14.618370556251612,8.55783793419335,0.4,0.3798701185132268,True
6,0.003003003003003003,0.026462572608775176,14.511395586431405,0.03651387574852115,0.9956245710579256,14.575168199205812,8.471480299650816,0.4,0.3791131438504192,True
7,0.0035035035035035035,0.030682079075247556,14.445933393923344,0.03846061504051736,0.9939209492464169,14.534288068760535,8.390465694039726,0.4,0.3784538524610504,True
8,0.004004004004004004,0.03486216362379031,14.383663276790125,0.04023266702917993,0.9922986219530929,14.495297039191149,8.31381471580682,0.4,0.3778606227158488,True
9,0.0045045045045045045,0.039004826348094275,14.324066783979525,0.04186515444368434,0.9907441943481943,14.457886168491008,8.240828600128935,0.4,0.3773150991654561,True
10,0.005005005005005005,0.043111765176262966,14.26675794981725,0.043383104400412,0.9892477232939402,14.42182540720197,8.170986537478527,0.4,0.3768057487695175,True
